path,sharpe_costed,cagr,annual_turnover,sharpe_cost_free
239,0.48010088835150505,0.0723870115966243,16.02185166457894,0.5249884468516174
240,0.40768935663907685,0.055551521805773385,16.467561553422055,0.45709715137602047
241,0.4109004675672315,0.05822799240349674,15.422136782500466,0.4548381479342482
242,0.3745553397388334,0.05343302670838157,15.400226020957225,0.41632855187726847
243,0.41932245487513914,0.05715405788507977,16.44224705438561,0.4691794980280802
244,0.5320052837224982,0.07747352311455646,16.02649942388333,0.5801616524609007
245,0.4490640706494636,0.06301278282519274,16.05654657994359,0.4970884557222127
246,0.5714627587507222,0.08869438460421963,16.721918051538466,0.6189183580552612
247,0.5627531405908961,0.08470419908768734,15.953437079693407,0.6097409558720589
248,0.5114323733408965,0.07844102287588384,15.904404468549853,0.5557165644918572
249,0.5846544748579533,0.08268841801685367,16.179169314941245,0.6360094746633651
250,0.6315802848963957,0.09293889101478503,16.429047032500208,0.6823788811824503
251,0.46910197319444813,0.06684787964244832,14.85081710539412,0.5131707217408715
252,0.5557618838886941,0.08565341357402678,15.502799157870598,0.5998961673362955
253,0.43151172525353076,0.06616273163527642,15.845540058410895,0.47316978361299183
254,0.48684266354226363,0.06953197275094403,16.03744533992281,0.5347520212311507
255,0.5694167688710422,0.0899421099733344,15.398118995777537,0.6121851989039429
256,0.5157035438215615,0.07447509566271959,15.852620679141465,0.5632806769340878
257,0.6123407806110399,0.09370523560798771,16.925341075382725,0.662299286349601
258,0.3659263635452441,0.04858378037961031,16.24267640736218,0.4140630863322249
259,0.5954264508839455,0.09428367697793938,16.612745309476132,0.6420666150263709
260,0.37511028644222383,0.050267051255466155,15.925814082436943,0.4222274063740126
261,0.46860977039827334,0.06903964457960221,16.08664547556875,0.5144696646247854
262,0.5977434572798787,0.0928172320604792,16.224691821348696,0.644518156725136
263,0.4282309070712428,0.05971540347567128,15.480097741403304,0.4740990497091192
264,0.4854953887177934,0.07100755143308701,15.172330688397071,0.5296134410657204
265,0.4452814817288084,0.06477063752358525,16.519357241393305,0.4923488435326786
266,0.4383183890116481,0.0645613653267616,16.28808660433399,0.48362749333180766
267,0.4843842497160126,0.07000158047890759,16.4672593413945,0.5329539475649342
268,0.4361027596161391,0.05985926873577707,15.439197305344576,0.4829857850574838
269,0.5246324660884873,0.07370580008491268,15.955619243158567,0.5744663318881883
270,0.535327975970788,0.07663859711238974,16.155434393920437,0.5848519280873676
271,0.6334871667619737,0.09410095081694503,16.74304906988919,0.6846006356677223
272,0.4555252501901373,0.06645964642313174,15.90832517755153,0.5009070609512369
273,0.4252377179632449,0.06056854062817907,15.870142551823252,0.47077794031619613
274,0.4507640635950421,0.06539538308751469,15.723353095538485,0.4958928519046339
275,0.425866401056598,0.05968435050691867,15.350469450023454,0.4708328092835141
276,0.3755175384161525,0.052103994428963185,16.07985916834187,0.42089480256710854
277,0.3892861967833013,0.05411301393427825,15.885485638511655,0.4348292934242388
278,0.5500147709114942,0.08842977676259922,15.733721252290934,0.5923875827718095
279,0.37903782150309506,0.05067136295545116,15.978668969783868,0.42668199284621483
280,0.4039849202018751,0.05455184109934663,16.15583545810185,0.4528031963839822
281,0.4912744841841289,0.06886346843005975,15.665073177212921,0.5395035793972582
282,0.5514057972905171,0.08035839826185298,15.813797640197464,0.5992870453309539
283,0.3586821086907783,0.051947682127230665,16.669533117952184,0.4017396842256544
284,0.4029052541715759,0.05820055332887786,16.244610489899557,0.4476486552239486
285,0.5174311948008739,0.07765335804500939,16.22022128562866,0.5640545288704644
286,0.2949776387328531,0.03741879644810897,15.959764502437324,0.3393698649650004
287,0.37075650523051745,0.05244598866908867,15.77203106508706,0.4137274922860229
288,0.47204727233754834,0.07149528190955112,15.654623357946443,0.5152193782566762
289,0.4266529663554271,0.0632654159203152,16.582448446641457,0.47181839765672673
290,0.25681344506053355,0.030765011684082744,15.760313843877436,0.29960726171838503
291,0.4004453171732803,0.05762272392776224,16.71131682084189,0.44651199146144493
292,0.5266870736854817,0.0788236453902107,15.891960195930455,0.5727189728117399
293,0.5607504653662267,0.08451361362074405,16.105992212511005,0.6077275009192781
294,0.33916059390209086,0.04271428528909427,15.270822434543463,0.3861480012105747
295,0.48108008835449856,0.07209025121770618,15.567232348083689,0.5248896660417617
296,0.5210450098876768,0.08148453714112303,15.315935411802034,0.5630978825895935
297,0.4671301707065348,0.07045385447319363,15.459409191218436,0.5097908838241232
298,0.44011747260118034,0.06378597356909976,16.356025228825064,0.4866483833450826
299,0.5621241845553753,0.08527842118146989,16.131600534362548,0.6089336669418306
